SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
532720,M&M FINANSER,A ,Q,210.05,210.05,201.35,203.20,203.20,210.25,3460,408661,84002751.00,
532721,VISA STEEL  ,B ,Q,6.91,6.91,6.64,6.85,6.85,6.59,16,3011,20625.00,
532722,NITCO TILES ,B ,Q,21.35,21.70,20.75,21.10,21.05,20.90,60,2555,54300.00,
532725,SOLAR IND   ,A ,Q,1285.00,1295.10,1258.55,1275.65,1275.65,1297.60,66,173,222251.00,
532726,GALLAN METAL,B ,Q,44.80,46.15,44.10,44.60,44.95,45.20,103,6030,271095.00,
532728,MALU PAPER  ,B ,Q,28.25,28.50,27.40,27.40,27.40,27.40,48,5619,157083.00,
532729,UTTAM SUGAR ,B ,Q,93.15,93.95,89.90,90.35,90.35,92.90,76,3422,315219.00,
532730,STL GLOBAL  ,B ,Q,9.16,9.16,8.90,8.90,8.90,9.01,19,963,8692.00,
532732,KEWAL KIRAN ,B ,Q,969.95,969.95,885.00,890.65,890.65,894.60,20,634,571499.00,
532733,SUN TVNET   ,A ,Q,481.45,482.35,466.10,469.45,469.45,481.35,1694,57831,27490472.00,
532734,GODAWARI POW,A ,Q,709.90,718.05,681.40,693.00,691.50,709.10,1088,21854,15232344.00,
532735,RSYSTEMINT  ,A ,Q,114.90,122.15,114.00,116.25,116.40,115.80,177,4830,568775.00,
532737,EMKAY GLOB F,B ,Q,74.50,74.50,70.00,70.55,70.05,74.40,95,2994,212826.00,
532738,TANTIA CONS ,Z ,Q,2.54,2.54,2.54,2.54,2.54,2.42,15,7697,19550.00,
532740,LOKESH MACH ,T ,Q,31.15,32.45,31.15,32.00,32.00,32.50,30,4650,149479.00,
532741,KAMDHENU    ,B ,Q,140.70,142.60,135.75,136.95,135.90,140.30,317,8401,1176366.00,
532742,PAUSHAK LTD ,B ,Q,9200.00,9479.00,8650.10,8759.20,8759.20,8850.75,1058,4983,45256397.00,
532744,GTN TEXTILE ,B ,Q,5.05,5.06,5.05,5.06,5.06,5.31,3,143,722.00,
532745,INDICAP     ,X ,Q,39.00,39.00,38.20,38.50,38.50,38.95,4,356,13679.00,
532746,UNITY INFRA ,Z ,Q,0.85,0.86,0.85,0.86,0.86,0.86,3,6080,5222.00,
532748,PRIME FOCUS ,B ,Q,56.20,56.20,53.35,53.90,53.50,56.35,90,6430,353610.00,
532749,ALLCARGO    ,A ,Q,130.15,130.45,129.00,129.15,129.60,130.15,328,11393,1476641.00,
532754,GMR INFRASTR,A ,Q,25.50,25.50,24.55,24.85,24.85,25.50,944,2026170,50437235.00,
532755,TECH MAH    ,A ,Q,1009.75,1013.10,988.00,994.80,994.80,1013.85,4365,210825,211391227.00,
532756,MAHINDCIE   ,A ,Q,174.90,174.90,165.00,165.60,165.60,173.15,2071,93710,15875659.00,
532757,VOLTAMP TRAN,A ,Q,1041.00,1058.40,1020.00,1026.05,1020.00,1052.50,536,2307,2398447.00,
532759,ATLANTA     ,B ,Q,7.30,7.39,7.23,7.29,7.23,7.29,18,3360,24612.00,
532760,DEEPENR     ,B ,Q,36.65,37.00,36.60,36.85,36.85,37.20,70,5389,198123.00,
532761,HOV SERVICES,B ,Q,61.30,61.30,57.00,59.05,59.05,58.40,446,45832,2767884.00,
532762,ACTION CONST,A ,Q,164.40,165.00,153.20,155.05,154.15,162.65,676,22930,3617070.00,
532764,GEECEE      ,B ,Q,108.00,110.05,103.00,104.70,103.00,109.45,137,2726,289940.00,
532766,RICHA IND   ,Z ,Q,0.63,0.63,0.62,0.62,0.62,0.63,6,1415,878.00,
532767,GAYATRI PROJ,B ,Q,34.55,36.00,33.60,34.10,34.00,35.00,374,188487,6586717.00,
532768,FIEM INDS   ,B ,Q,580.90,583.55,570.00,572.50,570.00,584.50,144,1015,583765.00,
532771,JHS SVEN    ,T ,Q,21.45,21.45,20.70,20.85,20.95,21.50,73,11276,237813.00,
532772,DCBBANK     ,A ,Q,105.45,106.20,101.55,102.10,102.10,105.65,3609,124313,12817929.00,
532773,GLOBAL VECT ,Z ,Q,41.95,41.95,39.10,40.25,40.25,41.10,60,6343,253277.00,
532774,INSPIRISYS  ,B ,Q,42.25,43.65,41.15,41.50,41.15,42.80,40,2039,86120.00,
532775,GTL INFRAST ,B ,Q,0.78,0.78,0.76,0.76,0.76,0.79,349,2786342,2121738.00,
532776,SHIVAM AUTO ,B ,Q,18.25,18.65,17.75,18.20,18.20,18.15,46,15977,290509.00,
532777,INFO EDGE   ,A ,Q,4749.80,4768.65,4655.65,4680.00,4680.00,4766.70,1022,11315,53348972.00,
532779,TORNT POWER ,A ,Q,418.35,423.85,408.00,418.45,418.15,421.90,1166,49100,20624316.00,
532780,PARSVNATH   ,T ,Q,9.01,9.25,8.97,8.97,8.97,9.44,46,11195,101246.00,
532782,SUTLEJ TEXT ,B ,Q,43.50,44.00,42.30,42.55,42.55,43.05,41,4031,171836.00,
532783,DAAWAT      ,A ,Q,60.65,61.30,58.25,58.75,58.80,60.35,691,161045,9702049.00,
532784,SOBHA       ,A ,Q,445.90,449.35,443.20,446.90,443.20,445.90,249,2705,1205914.00,
532785,RUCHIRA PAP ,B ,Q,66.30,66.55,64.75,64.85,65.30,66.30,262,10202,673346.00,
532790,TANLA       ,B ,Q,875.00,875.30,855.00,857.10,862.20,867.10,519,7598,6589101.00,
532794,ZEEMEDIA    ,B ,Q,6.49,6.49,6.20,6.22,6.23,6.45,6191,379355,2388818.00,
532795,SITINET     ,B ,Q,0.88,0.89,0.85,0.86,0.86,0.89,749,2043289,1766234.00,
532796,LUMAX TECH  ,B ,Q,162.65,162.65,155.70,156.90,157.10,163.65,766,23123,3697544.00,
532797,AUTOIND     ,B ,Q,41.60,41.60,39.55,40.20,40.10,39.65,162,15925,647173.00,
532798,NTWK MED INV,A ,Q,41.70,41.70,39.85,40.30,40.30,41.40,200,47490,1931994.00,
532799,HUBTOWN     ,T ,Q,17.45,17.45,16.55,17.25,17.25,17.15,17,9612,166395.00,
532800,TV18BRDCST  ,A ,Q,31.65,31.65,30.00,30.15,30.15,31.50,524,300164,9234695.00,
532801,CAMBRIDGE   ,B ,Q,32.00,32.00,29.25,30.30,30.30,30.70,19,1380,41574.00,
532804,TECHNOCRAFT ,B ,Q,379.00,381.20,367.00,369.25,369.25,375.55,662,4385,1622931.00,
532805,REDINGTON   ,A ,Q,157.60,158.25,147.60,150.25,150.80,157.55,1160,48612,7336885.00,
532806,AI CHAMPDNY ,XT,Q,10.80,10.80,9.78,10.28,10.28,10.29,5,561,5488.00,
532807,CINELINE    ,B ,Q,35.00,35.20,34.00,34.30,34.15,34.75,70,3758,129928.00,
532808,PGIL        ,B ,Q,171.25,171.25,169.00,169.00,169.00,170.05,6,56,9500.00,
532809,FSL         ,A ,Q,114.95,117.50,112.45,113.65,113.65,114.45,3079,286339,32925890.00,
532810,POWER FINAN ,A ,Q,120.00,120.90,116.50,116.90,116.90,120.50,1563,243542,28856515.00,
532811,AHLUWALIA CO,A ,Q,300.65,313.45,295.05,309.20,312.50,305.30,605,4474,1372051.00,
532812,TRANSWARRANT,T ,Q,2.37,2.37,2.37,2.37,2.37,2.26,2,20000,47400.00,
532813,C & C CONSTR,Z ,Q,4.77,4.84,4.76,4.78,4.78,4.98,5,828,3974.00,
532814,INDIAN BANK ,A ,Q,124.00,124.05,118.40,118.85,118.85,123.05,1049,116161,14065874.00,
532815,SMS PHARMACE,B ,Q,125.35,126.95,125.00,125.75,125.10,124.30,50,1578,198651.00,
532817,ORIENTAL    ,B ,Q,6.64,6.71,6.25,6.38,6.25,6.64,22,7162,46998.00,
532819,MINDTREE LTD,A ,Q,2010.00,2038.85,1963.75,1977.10,1993.00,2007.00,3803,58497,117252288.00,
532820,ELAND       ,X ,Q,4.63,4.75,4.40,4.43,4.40,4.63,35,28974,131804.00,
532822,IDEA        ,A ,Q,10.02,10.05,9.72,9.77,9.77,10.10,89297,30827481,304432420.00,
532823,EURO CERAMIC,Z ,Q,1.29,1.30,1.27,1.27,1.27,1.33,4,2972,3834.00,
532825,JAGJANANI   ,X ,Q,0.59,0.59,0.59,0.59,0.59,0.59,1,730,430.00,
532826,RAJ TELE    ,B ,Q,32.80,32.80,32.25,32.45,32.45,32.70,7,29,943.00,
532827,PAGE INDUSTR,A ,Q,30300.05,30706.50,29685.25,29759.05,29755.10,30795.00,859,2433,73546419.00,
532828,AMD INDUS   ,T ,Q,18.80,18.80,18.00,18.00,18.00,18.90,13,4132,74528.00,
532829,LEHAR       ,XT,Q,22.00,22.60,21.00,22.60,22.60,21.55,68,12400,277760.00,
532830,ASTRAL POLY ,A ,Q,1660.05,1672.35,1552.25,1577.20,1577.20,1667.70,5713,23565,37893946.00,
532832,INDBUL REAL ,A ,Q,90.00,91.75,84.05,84.55,84.55,90.05,2824,573510,49843477.00,
532834,CAMLINFINE  ,A ,Q,148.70,148.70,136.25,137.35,137.35,143.00,2785,172599,24260725.00,
532835,ICRA        ,A ,Q,3400.50,3985.00,3400.50,3635.60,3580.00,3487.95,4634,20527,76439173.00,
532839,DISH TV     ,A ,Q,9.84,9.85,9.70,9.74,9.75,9.81,2671,3327099,32456757.00,
532841,SAHYA INDU  ,X ,Q,305.40,305.75,295.65,302.35,305.75,306.10,221,6887,2066419.00,
532842,SREE RAYALA ,B ,Q,242.45,242.45,234.70,238.00,239.50,241.55,172,2908,693426.00,
532843,FORTIS      ,A ,Q,209.45,216.60,206.10,207.95,207.95,208.95,3246,259262,54774531.00,
532845,TGBHOTELS   ,B ,Q,4.69,4.81,4.55,4.70,4.70,4.76,16,2806,13290.00,
532847,HILTON MET  ,B ,Q,9.82,10.19,9.50,9.69,9.62,9.96,48,6653,64358.00,
532848,DELTA CORP  ,A ,Q,172.00,172.00,164.45,165.40,166.60,172.70,4537,549226,92485279.00,
532850,MIC ELECTRON,B ,Q,0.80,0.80,0.76,0.78,0.79,0.79,57,65107,51073.00,
532851,INSECTCID   ,A ,Q,472.50,484.00,470.10,473.25,474.80,469.95,668,7820,3714100.00,
532852,MCD HOLDING ,B ,Q,41.25,41.50,41.00,41.25,41.20,41.25,33,2029,83320.00,
532853,ASAHI SONG  ,B ,Q,322.50,322.50,309.00,312.35,309.80,315.90,120,1017,322179.00,
532854,NITIN FIRE  ,Z ,Q,0.65,0.65,0.61,0.61,0.61,0.64,28,31831,19786.00,
532855,HARYA CAPFIN,X ,Q,31.95,31.95,31.95,31.95,31.95,30.95,1,3,95.00,
532856,TIME TECHNO ,A ,Q,58.50,61.80,58.45,60.45,60.45,58.80,1171,181393,10988384.00,
532859,HGSL        ,A ,Q,1469.70,1522.65,1424.65,1463.75,1463.75,1462.65,2888,25774,37776177.00,
532864,NELCAST     ,B ,Q,67.05,67.15,64.25,64.60,64.60,66.80,353,24788,1622282.00,
532865,MEGHMANI    ,A ,Q,116.00,118.65,112.70,113.60,113.60,116.95,2004,184468,21197628.00,
532867,V2RETAIL    ,B ,Q,135.00,135.00,127.65,127.75,127.75,132.05,75,8227,1063969.00,
532868,DLF LIMITED ,A ,Q,293.50,297.05,282.80,284.05,284.10,298.05,5057,524316,151686255.00,
532869,TARMAT      ,B ,Q,44.60,47.05,44.55,46.20,46.15,46.95,24,1836,83458.00,
532870,ANKIT METAL ,B ,Q,1.18,1.18,1.10,1.10,1.10,1.13,8,22369,25609.00,
532872,SUNPHA ADV  ,A ,Q,153.50,155.90,150.05,151.30,151.30,153.95,568,35018,5359044.00,
532873,HOUSING DEV ,Z ,Q,5.46,5.56,5.26,5.37,5.37,5.30,296,147890,799119.00,
532874,SURYACHAKRA ,Z ,Q,0.40,0.42,0.40,0.41,0.41,0.42,30,85516,35169.00,
532875,ALLIED DIGIT,B ,Q,49.00,49.00,46.05,46.30,46.15,48.20,185,18942,891879.00,
532878,ALPA LAB    ,B ,Q,39.00,39.05,37.75,37.95,38.85,39.15,23,1483,56742.00,
532879,SIR SHADI LA,X ,Q,36.50,38.90,35.00,35.60,35.00,35.60,17,3010,108609.00,
532880,OMAXE LTD   ,A ,Q,70.50,70.50,69.10,69.65,69.70,69.70,42,1016,70723.00,
532884,REFEX       ,B ,Q,87.00,87.00,82.20,82.85,84.00,86.05,179,7393,616973.00,
532885,CENTRAL BK  ,A ,Q,17.10,17.40,16.50,16.75,16.75,16.65,19380,1588815,27031679.00,
532887,NTL         ,B ,Q,0.96,0.96,0.96,0.96,0.96,0.92,1,1500,1440.00,
532888,ASIAN GRANIT,A ,Q,165.05,171.80,153.25,154.70,153.80,164.15,2230,107723,17304121.00,
532889,K.P.R. MILL ,A ,Q,1068.00,1068.00,1043.50,1046.90,1046.90,1063.05,597,3289,3452209.00,
532890,TAKE SOLUT  ,A ,Q,50.70,51.10,49.15,49.35,49.35,50.70,414,61493,3071376.00,
532891,PURAVANKARA ,B ,Q,75.60,76.40,70.15,71.40,71.40,75.40,455,21549,1579756.00,
532892,MOTILALOFS  ,A ,Q,669.45,669.45,647.55,652.40,652.40,669.70,440,6434,4250148.00,
532893,VTM LTD     ,X ,Q,23.55,23.90,23.30,23.65,23.65,23.55,13,844,20012.00,
532894,IWIND ENERGY,T ,Q,4.15,4.25,4.09,4.10,4.09,4.30,25,10124,41744.00,
532895,NAGREKA CAP ,B ,Q,5.37,5.65,5.37,5.65,5.65,5.65,4,10200,57574.00,
532896,MAGNUM VENT ,T ,Q,4.90,4.99,4.75,4.92,4.86,5.00,10,3706,17943.00,
532898,POWER GRID  ,A ,Q,215.80,223.80,215.80,221.30,221.30,219.15,4977,628644,139351760.00,
532899,KAVERI SEED ,A ,Q,493.25,505.00,490.60,494.05,497.00,493.55,782,16630,8229971.00,
532900,PAISALO     ,A ,Q,808.95,810.00,787.20,790.90,791.80,808.75,140,3765,3025361.00,
532902,CONSOL CONST,T ,Q,0.50,0.50,0.50,0.50,0.50,0.48,5,5061,2530.00,
532906,MAANALU     ,B ,Q,155.60,156.15,147.60,147.80,147.60,154.05,43,817,124970.00,
532907,ILFSENGG    ,Z ,Q,3.12,3.35,3.12,3.15,3.15,3.27,20,11524,36599.00,
532911,PARLEIND    ,X ,Q,9.29,9.29,8.81,8.90,8.90,9.27,2064,1162429,10346445.00,
532915,RELIGARE ENT,A ,Q,85.70,91.80,85.25,87.55,87.15,86.70,476,56949,5039338.00,
532916,BARAK VALL  ,T ,Q,18.25,18.30,18.25,18.30,18.30,19.10,5,184,3359.00,
532918,RATHI BARS  ,X ,Q,18.55,18.60,17.10,17.65,17.95,17.80,32,6889,120411.00,
532921,ADANI PORTS ,A ,Q,744.00,750.50,697.85,707.65,707.65,738.20,13191,814087,592515882.00,
532922,EDELWEISS   ,A ,Q,81.95,81.95,77.80,77.80,77.80,81.85,1525,192557,15151122.00,
532923,RGL         ,B ,Q,294.65,301.80,290.55,293.00,293.00,296.75,186,4370,1290198.00,
532924,KOLTEPATIL  ,A ,Q,236.85,238.45,228.75,230.70,230.70,238.40,503,7794,1822135.00,
532925,KAUSHAL INFR,B ,Q,1.71,1.75,1.71,1.72,1.72,1.77,12,4737,8208.00,
532926,JYOTHYLAB   ,A ,Q,143.00,143.00,139.80,140.25,140.55,142.45,255,9483,1339450.00,
532927,ECLERX      ,A ,Q,975.00,1012.00,973.90,1008.90,1008.90,972.70,349,2041,2035792.00,
532928,TRIL        ,B ,Q,16.70,18.20,16.70,17.60,17.60,17.65,109,24686,430646.00,
532929,BRIGADE     ,A ,Q,252.85,259.65,244.00,249.50,259.65,252.05,270,4958,1236969.00,
532930,BGR ENERGY  ,B ,Q,46.25,46.60,44.00,44.25,44.50,46.05,180,10492,477080.00,
532931,BURNPUR     ,T ,Q,2.27,2.38,2.27,2.33,2.27,2.28,35,32720,74809.00,
532932,MANAKSIA LTD,B ,Q,56.00,56.00,49.90,50.15,50.20,51.00,129,35688,1810121.00,
532933,PORWAL AUTO ,X ,Q,16.70,17.30,16.35,16.95,17.30,17.05,18,5781,97855.00,
532934,PPAP        ,B ,Q,214.10,215.25,206.35,210.75,211.45,215.15,1521,13373,2820755.00,
532935,ARIES AGRO  ,B ,Q,88.50,88.50,85.10,85.95,87.15,89.70,167,3802,328866.00,
532937,KUANTUM     ,B ,Q,71.85,71.85,68.30,68.75,68.30,69.45,67,1470,101360.00,
532939,RPOWER      ,A ,Q,4.83,4.94,4.65,4.92,4.92,4.71,4591,10855733,52931575.00,
532940,J KUMAR INFR,A ,Q,200.00,207.70,192.20,203.90,203.90,195.35,1674,85267,17232175.00,
532941,CORDS CABLE ,B ,Q,41.25,41.25,40.95,40.95,40.95,41.00,19,1571,64508.00,
532942,KNR CONST   ,A ,Q,206.80,209.90,205.20,206.40,205.95,206.95,506,21497,4442429.00,
532944,ONMOBILE    ,B ,Q,101.15,101.40,96.10,97.00,97.00,99.90,521,98434,9779252.00,
532945,SHRIRAM EPC ,B ,Q,4.31,4.45,4.05,4.12,4.12,4.36,188,112823,476482.00,
532946,BANG        ,B ,Q,29.55,29.90,26.30,27.60,28.80,28.90,63,41042,1165923.00,
532947,IRB INFRA   ,A ,Q,109.40,111.60,106.40,106.80,106.80,110.05,1541,103682,11303277.00,
532951,GSS INFOTECH,B ,Q,54.55,56.50,53.50,53.90,54.20,54.30,116,7871,431161.00,
532952,NAHAR CAP   ,B ,Q,108.00,109.35,106.90,107.40,106.90,111.55,127,2082,224118.00,
532953,V GUARD IND ,A ,Q,235.20,239.15,231.50,236.85,235.75,234.10,3037,178649,42303617.00,
532955,RECLTD      ,A ,Q,139.00,140.00,135.00,135.20,135.20,139.55,1442,163042,22281925.00,
532959,GAMMON INFRA,B ,Q,0.76,0.77,0.73,0.74,0.74,0.76,32210,902021,672893.00,
532960,DHANI       ,B ,Q,262.85,263.40,239.00,241.20,241.20,262.85,1962,81045,20179978.00,
532966,TITAGARH WAG,A ,Q,50.05,50.05,47.30,47.70,47.30,48.55,966,150887,7327016.00,
532967,KIRI DYES   ,A ,Q,445.20,454.00,437.60,442.40,440.00,442.70,319,11638,5185171.00,
532972,SANKHYA INFO,XT,Q,3.86,4.05,3.67,3.67,3.67,3.86,34,32143,119144.00,
532974,ABML        ,B ,Q,41.20,43.50,41.20,42.05,42.00,43.00,364,27205,1160835.00,
532975,AISHWARYA   ,Z ,Q,1.91,1.91,1.91,1.91,1.91,1.94,2,110,210.00,
532976,JAIBALA IND ,T ,Q,37.85,38.35,36.05,36.50,36.15,36.65,43,7197,265856.00,
532977,BAJAJ AUTO  ,A ,Q,3678.35,3698.35,3591.60,3604.80,3604.80,3679.65,4960,56070,203691417.00,
532978,BAJAJ FINSE ,A ,Q,9398.00,9398.00,9179.20,9197.70,9230.00,9399.90,2757,15173,140714436.00,
532980,GOKUL REFOIL,B ,Q,18.25,19.80,18.25,19.35,19.35,19.65,87,6781,131712.00,
532983,RPG LIFESCI ,B ,Q,389.50,390.20,368.00,378.40,371.80,383.60,159,843,321935.00,
532985,KOTAK SENSEX,B ,Q,518.00,520.00,511.10,513.17,511.10,518.00,26,479,246715.00,
532986,NIRAJ CEMENT,B ,Q,44.60,44.60,42.95,43.75,43.85,41.65,45,12936,569241.00,
532987,RANE BRAKE  ,B ,Q,778.30,784.95,774.95,776.00,776.00,782.85,127,395,306796.00,
532988,RANE ENGVL  ,B ,Q,265.00,265.00,261.00,261.00,261.00,264.65,37,263,69211.00,
532989,BAFNA PHARMA,B ,Q,168.50,168.50,168.50,168.50,168.50,177.35,13,472,79532.00,
532993,SEZALGLASS  ,Z ,Q,4.39,4.39,4.39,4.39,4.39,4.62,1,1000,4390.00,
532994,ARCHIDPLY IN,T ,Q,32.80,32.80,31.65,32.00,32.00,32.80,5,1149,36461.00,
532998,LEHIL       ,B ,Q,41.00,42.55,39.70,40.05,40.15,41.70,21,974,39997.00,
533001,SOMI CONVEY ,T ,Q,32.65,32.65,31.35,32.05,32.65,32.40,11,474,15420.00,
533007,LGB FORGE   ,T ,Q,3.79,3.79,3.57,3.77,3.79,3.70,20,27136,102184.00,
533012,LANDMRK PRO ,T ,Q,1.91,2.03,1.91,2.00,2.03,1.95,5,1188,2362.00,
533014,SICAGEN IND ,B ,Q,14.45,15.00,14.40,14.55,14.55,15.00,35,2674,38866.00,
533022,20 MICRONS  ,B ,Q,36.50,36.50,34.85,35.25,35.00,36.15,44,2479,88722.00,
533023,WABCO       ,A ,Q,6127.70,6140.00,6085.00,6101.90,6096.75,6148.30,67,145,886523.00,
533029,ALKALI      ,B ,Q,49.10,50.05,47.50,47.65,47.50,49.10,36,1739,84353.00,
533033,ISGEC       ,A ,Q,512.90,525.00,503.00,511.95,508.05,513.10,798,45151,23179461.00,
533047,INDIAN MET  ,B ,Q,461.10,461.45,445.10,448.90,448.70,466.05,173,3881,1757749.00,
533056,VEDAVAAG    ,X ,Q,28.05,28.60,27.00,28.05,28.30,28.45,71,7555,207635.00,
533080,MOLDTKPACK  ,A ,Q,400.00,405.05,390.80,392.00,390.85,402.55,229,2979,1179911.00,
533088,MAH HOLIDAY ,A ,Q,220.00,224.10,217.05,219.50,217.25,215.70,266,7203,1586392.00,
533090,EXCEL       ,B ,Q,2.66,2.70,2.46,2.52,2.51,2.58,121,19125,49984.00,
533093,RAJ OIL     ,T ,Q,99.80,102.00,95.00,95.20,95.00,97.60,75,3930,383694.00,
533095,BENGLA& ASM ,B ,Q,1372.00,1405.00,1360.00,1362.05,1364.00,1393.95,166,1089,1497378.00,
533096,ADANI POWER ,A ,Q,105.80,106.70,99.50,104.35,104.35,101.65,22209,4353483,457713120.00,
533098,NHPC        ,A ,Q,24.50,24.50,23.80,24.00,24.00,24.15,470,188487,4524171.00,
533101,SURYAMBA SP ,X ,Q,72.50,73.00,72.00,72.20,72.00,72.85,11,625,45272.00,
533104,GLOBUS SPR  ,B ,Q,325.00,338.20,321.00,324.65,321.00,330.55,501,7726,2544685.00,
533106,OIL INDIA   ,A ,Q,117.50,118.40,115.00,116.30,116.30,118.10,924,51297,5969045.00,
533107,RNAVAL      ,Z ,Q,3.12,3.18,2.95,3.03,3.04,3.03,466,577257,1793573.00,
533108,BHILWRA TEC ,X ,Q,6.80,6.80,6.35,6.40,6.40,6.50,65,20582,132934.00,
533121,EXPLEOSOL   ,B ,Q,530.85,535.15,519.00,527.10,529.50,526.95,192,841,445716.00,
533122,RTNPOWER    ,B ,Q,2.77,2.87,2.76,2.77,2.77,2.76,1993,8562300,24034870.00,
533137,DEN NETWORK ,A ,Q,56.90,56.90,55.90,56.10,55.95,56.90,164,19447,1100820.00,
533138,ASTEC LIFE  ,A ,Q,1065.00,1076.95,1032.45,1042.30,1041.20,1051.85,217,784,824302.00,
533144,COX KINGS   ,Z ,Q,1.20,1.25,1.20,1.20,1.20,1.24,60,92372,111317.00,
533146,DLINK IND   ,B ,Q,105.00,106.25,102.85,103.10,103.95,106.45,678,76944,8062675.00,
533148,JSW ENERGY  ,A ,Q,85.70,86.30,81.85,83.15,83.15,86.30,724,177867,14982029.00,
533150,GODREJ PROP ,A ,Q,1425.00,1429.00,1383.60,1394.35,1394.35,1440.40,3040,42416,59394895.00,
533151,D B CORP    ,A ,Q,92.70,93.25,91.40,91.85,91.40,93.20,225,9842,911630.00,
533152,MBL INFRA   ,B ,Q,21.95,21.95,21.00,21.10,21.10,21.75,82,14055,298997.00,
533155,JUBL FOOD   ,A ,Q,2929.50,2950.65,2858.90,2869.30,2869.30,2932.35,2063,19090,55476058.00,
533156,VASCON ENG  ,B ,Q,19.20,19.25,18.00,18.45,18.45,17.50,553,737367,13860017.00,
533157,SYNCOM HEAL ,Z ,Q,2.50,2.50,2.31,2.35,2.40,2.41,71,28664,67652.00,
533158,THANGAMAYIL ,B ,Q,612.60,614.85,602.00,602.85,605.40,615.15,229,934,566709.00,
533160,D B REALTY  ,T ,Q,26.30,26.90,25.20,25.40,25.85,26.50,198,34841,900885.00,
533161,EMMBI       ,B ,Q,94.70,95.00,83.70,86.25,86.25,93.45,1132,60280,5417868.00,
533162,HATHWAY CAB ,A ,Q,30.45,30.45,29.45,29.50,29.45,29.85,149,76212,2265276.00,
533163,ARSS INFRA  ,B ,Q,22.50,23.35,22.00,22.20,22.20,22.35,54,4870,110323.00,
533164,TEXMO PIPES ,B ,Q,27.50,27.50,26.10,26.30,26.15,27.60,121,11972,322703.00,
533166,SUNDARAMMUL ,B ,Q,1.40,1.40,1.31,1.31,1.31,1.37,64,72018,96681.00,
533167,CORO ENGG   ,X ,Q,27.00,27.00,26.50,26.50,26.50,27.00,19,4000,107590.00,
533168,ROSSELL IND ,B ,Q,115.00,115.10,110.05,110.40,110.05,114.90,252,13082,1472535.00,
533169,MAN INFRA   ,B ,Q,40.80,41.25,39.60,39.90,39.90,40.90,356,90226,3632401.00,
533170,TAMBOLI CAP ,X ,Q,50.80,51.95,48.00,48.75,49.00,50.15,43,4005,196384.00,
533177,IL&FS TRANS ,Z ,Q,2.35,2.46,2.35,2.35,2.35,2.40,37,39768,94979.00,
533179,PERSISTENT  ,A ,Q,1939.75,1939.75,1850.80,1894.45,1896.55,1941.75,2252,14368,27042424.00,
533181,INTRASOFT   ,B ,Q,72.30,72.50,68.35,70.25,70.25,70.05,151,7481,523244.00,
533189,GOENKA DIAM ,Z ,Q,2.05,2.07,1.90,1.96,1.97,1.98,45,52974,104817.00,
533192,KCP SUGAR IN,B ,Q,15.15,15.50,15.00,15.10,15.10,15.05,89,44523,676121.00,
533193,KIRLOSKAR EL,B ,Q,14.05,14.38,13.50,13.55,13.50,13.94,98,38883,540476.00,
533202,NEH         ,X ,Q,1.69,1.75,1.65,1.67,1.65,1.69,48,119817,205323.00,
533204,GBGLOBAL    ,B ,Q,7.00,7.00,7.00,7.00,7.00,7.36,10,1600,11200.00,
533206,SJVN        ,A ,Q,25.75,25.80,25.50,25.55,25.55,25.70,209,72154,1851513.00,
533207,JPINFRATEC  ,B ,Q,1.89,1.89,1.71,1.71,1.71,1.80,1701,1242509,2290415.00,
533208,EMAMI PAPER ,B ,Q,145.00,148.30,132.00,134.90,132.50,139.95,444,14276,1999567.00,
533210,KRITI NUTRI ,X ,Q,39.95,41.45,39.10,40.00,40.00,40.00,432,57282,2298039.00,
533212,GKB OPHTHA  ,X ,Q,81.50,81.50,81.50,81.50,81.50,81.80,1,20,1630.00,
533217,HMVL        ,B ,Q,65.45,65.45,60.35,61.20,61.20,63.60,68,2365,148036.00,
533218,EMAMIREAL   ,B ,Q,47.70,48.95,47.00,47.25,47.25,47.80,175,7493,360984.00,
533221,ASIAN HTL W ,B ,Q,216.90,240.00,210.35,216.10,215.50,213.20,260,15029,3411114.00,
533227,ASIAN HTL E ,B ,Q,161.70,162.00,155.10,158.05,158.05,161.00,9,554,87982.00,
533229,BAJAJCON    ,A ,Q,269.00,269.00,260.05,261.15,260.60,264.20,1012,36495,9657914.00,
533230,HDFCMFGETF  ,E ,Q,39.99,40.14,39.65,39.97,39.99,39.99,290,53303,2128487.00,
533239,PRAKASHSTL  ,B ,Q,0.83,0.83,0.81,0.81,0.81,0.82,9,18550,15056.00,
533244,ICICIGOLD   ,E ,Q,39.95,39.99,39.74,39.91,39.93,39.86,200,21921,874280.00,
533248,GPPL        ,A ,Q,101.00,101.00,96.80,97.05,97.25,101.60,294,22828,2245195.00,
533252,WELSPUN INV ,B ,Q,398.00,398.00,390.10,390.10,390.10,404.95,3,29,11342.00,
533257,INDOSOLAR   ,Z ,Q,2.44,2.44,2.22,2.25,2.30,2.33,178,133967,314283.00,
533259,SASTASUNDR  ,B ,Q,123.00,124.60,121.25,123.20,122.55,122.90,70,2003,244368.00,
533260,CAREERP     ,B ,Q,138.50,138.50,137.00,137.20,137.00,139.25,35,665,91540.00,
